"DATE","AWAY_NAME","HOME_NAME","AWAY_2PA","AWAY_2PM","AWAY_3PA","AWAY_3PM","AWAY_FTA","AWAY_FTM","AWAY_TO","AWAY_ORB","AWAY_DRB","HOME_2PA","HOME_2PM","HOME_3PA","HOME_3PM","HOME_FTA","HOME_FTM","HOME_TO","HOME_ORB","HOME_DRB","AWAY_PTS_Q1","HOME_PTS_Q1","AWAY_PTS_Q2","HOME_PTS_Q2","AWAY_PTS_Q3","HOME_PTS_Q3","AWAY_PTS_Q4","HOME_PTS_Q4","AWAY_PTS_FINAL","HOME_PTS_FINAL"
20081123,"MIN","DET",72,37,11,7,14,11,13,7,38,67,25,14,5,22,15,11,8,28,22,19,44,34,76,52,106,80,106,80
20081123,"SAC","LAL",68,43,20,4,13,10,16,7,29,73,37,14,8,28,20,18,14,32,27,32,52,61,80,96,108,118,108,118
20081124,"CHI","UTA",69,36,11,5,15,14,19,11,26,71,40,13,3,15,11,15,14,24,28,26,53,45,72,75,101,100,101,100
20081124,"HOU","MIA",60,26,19,10,28,25,19,12,39,60,27,24,9,27,17,8,7,28,30,21,56,48,80,75,107,98,107,98
20081124,"MIL","ORL",74,36,13,4,21,17,15,10,30,43,23,22,8,54,38,18,7,33,23,33,47,58,74,85,101,108,101,108
20081124,"NO","LAC",67,35,14,5,16,14,15,10,38,67,27,19,6,22,15,11,13,24,25,24,49,46,76,65,99,87,99,87
20081124,"PHI","CHA",65,29,16,3,23,17,13,11,24,48,26,14,8,23,17,21,4,35,25,20,41,41,64,68,84,93,84,93
20081124,"SA","MEM",48,24,24,10,21,16,13,5,35,64,27,13,3,24,18,11,9,30,22,17,41,36,72,55,94,81,94,81
20081124,"SAC","POR",54,24,17,9,20,15,22,6,26,69,28,15,6,24,17,20,18,30,21,27,44,48,71,75,90,91,90,91
20081125,"CLE","NY",58,38,33,10,20,13,9,12,36,50,23,37,13,20,16,17,13,30,34,22,67,38,95,66,119,101,119,101
20081125,"GS","WAS",65,33,20,6,23,16,20,13,27,90,47,15,6,17,12,14,23,31,26,32,49,63,72,93,100,124,100,124
20081125,"IND","DAL",72,37,20,6,17,14,14,15,33,66,36,19,5,28,22,10,11,32,26,26,56,49,83,77,106,109,106,109
20081125,"NJ","LAL",63,25,24,5,33,28,12,14,31,66,36,21,8,37,24,9,12,39,28,24,54,56,76,90,93,120,93,120
20081125,"PHO","OKC",52,30,21,9,16,12,17,6,28,76,31,10,5,24,21,14,15,25,26,25,41,54,70,81,99,98,99,98
20081126,"CHA","TOR",63,31,16,3,21,15,14,15,24,56,30,16,6,17,15,12,7,30,25,24,46,51,68,75,86,93,86,93
20081126,"CHI","SA",67,32,14,5,12,9,13,5,33,58,28,18,6,34,24,12,9,38,24,25,45,45,71,76,88,98,88,98
20081126,"DEN","LAC",57,29,16,4,43,36,19,12,28,62,33,19,6,29,21,18,10,25,32,22,56,55,79,71,106,105,106,105
20081126,"GS","BOS",60,32,19,7,33,26,11,7,27,73,36,14,5,36,32,11,13,34,28,35,67,54,83,86,111,119,111,119
20081126,"IND","HOU",65,28,19,7,16,14,11,8,36,73,27,16,4,28,24,10,18,39,18,25,47,44,64,74,91,90,91,90
20081126,"MEM","UTA",65,38,12,3,28,15,16,10,20,68,39,14,5,28,24,16,15,29,19,33,46,59,71,95,100,117,100,117
20081126,"MIA","POR",65,27,19,2,10,8,9,10,18,53,28,26,11,20,17,17,19,36,17,37,40,59,57,76,68,106,68,106
20081126,"MIL","ATL",68,37,12,2,22,16,14,9,26,46,25,24,10,28,22,14,4,28,24,28,48,48,67,71,96,102,96,102
20081126,"NJ","SAC",72,33,21,9,31,23,10,10,30,67,30,24,9,39,27,11,13,36,29,23,56,45,82,77,105,105,116,114
20081126,"NY","DET",54,23,31,10,22,20,14,12,31,77,42,14,5,18,11,11,13,34,20,29,43,59,68,86,96,110,96,110
20081126,"OKC","CLE",73,27,9,2,31,22,12,9,19,61,40,13,5,32,22,15,8,38,14,33,32,66,52,92,82,117,82,117
20081126,"ORL","PHI",42,23,26,9,30,23,18,9,30,68,33,13,3,24,19,14,14,25,26,19,55,45,71,72,96,94,96,94
20081126,"PHO","MIN",55,33,14,4,40,32,13,3,33,73,32,19,7,28,17,17,21,28,28,23,59,43,80,72,110,102,110,102
20081127,"NO","DEN",50,21,23,12,29,27,17,11,24,58,31,17,7,22,18,16,9,26,32,22,52,46,76,69,105,101,105,101
20081127,"ORL","WAS",62,32,19,6,30,23,11,13,36,66,32,17,3,22,17,13,11,35,38,25,55,44,86,65,105,90,105,90
20081128,"ATL","TOR",57,27,26,8,11,10,15,13,31,72,36,15,4,10,9,11,10,31,21,24,50,46,65,69,88,93,88,93
20081128,"CHA","IND",70,28,21,9,41,32,13,11,39,68,29,28,11,22,17,19,13,42,28,18,53,48,77,81,99,99,115,108
20081128,"DAL","LAL",55,30,29,13,9,8,14,8,28,76,41,20,6,15,14,10,17,28,27,30,57,51,78,80,107,114,107,114
20081128,"GS","CLE",67,29,16,4,33,27,14,11,31,67,34,25,9,23,17,13,16,36,32,29,52,58,68,94,97,112,97,112
20081128,"MEM","SA",66,38,11,4,12,10,14,7,24,60,34,16,9,21,14,13,9,28,16,17,36,46,70,73,98,109,98,109
20081128,"MIA","PHO",66,34,17,7,22,18,8,9,29,58,31,22,8,11,6,19,12,31,32,19,57,44,81,70,107,92,107,92
20081128,"MIL","DET",69,30,15,4,32,25,14,16,31,59,28,16,8,39,27,14,9,32,24,28,49,62,72,82,97,107,97,107
20081128,"MIN","OKC",65,29,14,8,30,23,15,13,30,62,32,16,7,27,18,10,7,26,16,18,44,48,79,70,105,103,105,103
20081128,"NO","POR",63,27,16,8,10,8,12,8,24,46,29,23,8,25,19,12,9,29,26,31,48,50,69,77,86,101,86,101
20081128,"PHI","BOS",68,30,9,2,21,12,16,14,30,62,33,14,6,22,18,11,6,33,16,22,28,46,47,73,78,102,78,102
20081128,"SAC","UTA",66,35,16,5,12,9,18,7,30,66,34,17,10,34,22,10,12,33,23,29,50,50,67,94,94,120,94,120
20081129,"ATL","WAS",49,26,25,11,20,17,14,9,31,63,28,17,6,31,24,10,15,27,28,17,55,45,80,71,102,98,102,98
20081129,"BOS","CHA",59,30,14,2,29,23,13,10,23,54,27,13,5,22,15,22,8,28,17,22,45,43,66,62,89,84,89,84
20081129,"CLE","MIL",72,34,22,5,19,14,11,19,34,58,23,16,6,23,21,18,7,31,20,16,48,38,72,67,97,85,97,85
20081129,"DAL","SAC",66,29,17,7,26,22,12,12,34,77,32,15,0,16,14,17,19,34,29,20,46,38,76,57,101,78,101,78
20081129,"DEN","MIN",62,31,18,6,33,26,17,13,29,67,35,23,6,10,9,17,13,28,25,31,60,54,87,70,106,97,106,97
20081129,"GS","NY",81,39,20,7,32,26,14,17,31,78,41,27,13,21,17,18,20,39,33,39,64,82,96,116,125,138,125,138
20081129,"IND","ORL",72,34,21,6,15,10,18,16,32,49,26,26,12,30,22,18,7,34,22,27,47,58,67,87,96,110,96,110
20081129,"MIA","LAC",59,29,27,10,11,8,14,9,28,69,31,13,4,35,23,13,14,31,28,29,56,54,73,68,96,97,96,97
20081129,"NJ","UTA",59,33,18,7,28,18,16,12,31,64,29,12,4,25,18,19,12,28,28,29,59,51,83,67,105,88,105,88
20081129,"OKC","MEM",62,35,11,3,38,32,11,10,20,60,36,11,5,24,16,18,9,27,22,28,43,54,76,80,111,103,111,103
20081129,"SA","HOU",60,24,17,5,27,21,14,8,31,61,33,20,6,24,19,7,3,31,20,33,49,56,70,84,84,103,84,103
20081130,"CHI","PHI",58,30,15,8,24,19,15,7,35,70,31,13,5,19,15,15,11,28,24,34,52,55,83,66,103,92,103,92
20081130,"HOU","DEN",56,21,20,10,26,22,18,10,28,54,26,23,11,24,19,14,11,31,21,21,44,48,68,78,94,104,94,104
20081130,"NJ","PHO",58,32,22,8,32,29,12,7,22,52,29,21,11,24,18,22,8,30,24,35,56,62,74,85,117,109,117,109
20081130,"POR","DET",52,29,17,7,23,17,13,12,23,57,27,12,3,27,22,12,8,21,25,13,50,42,70,64,96,85,96,85
20081130,"TOR","LAL",63,23,25,11,26,20,13,11,25,74,43,18,4,16,14,19,15,39,29,34,51,61,81,90,99,112,99,112
20081201,"MIA","GS",74,39,25,8,31,28,14,21,30,70,35,14,4,52,47,9,11,25,30,27,60,64,91,94,115,115,130,129
20081201,"MIN","CHA",50,19,25,11,25,19,18,11,28,67,30,13,7,26,19,10,10,28,20,21,36,43,61,66,90,100,90,100
20081201,"ORL","BOS",55,29,26,5,25,15,11,16,24,61,34,13,6,24,21,12,9,34,18,28,46,48,65,77,88,107,88,107
20081202,"DET","SA",63,31,11,6,15,9,13,6,31,47,22,24,6,19,15,17,9,32,17,22,40,45,61,63,89,77,89,77
20081202,"LAC","DAL",73,39,14,4,10,8,15,9,33,64,31,23,8,19,14,10,13,31,27,21,55,47,81,68,98,100,98,100
20081202,"LAL","IND",57,33,19,6,45,33,16,8,33,77,37,22,8,21,20,13,19,31,30,28,66,61,101,86,117,118,117,118
20081202,"PHI","CHI",85,36,11,2,32,25,19,18,33,71,31,11,2,31,27,24,11,34,23,13,40,37,67,61,90,90,103,95
20081202,"POR","NY",64,29,26,11,15,13,13,15,39,47,22,31,10,26,23,11,7,29,24,31,49,51,71,75,104,97,104,97
20081202,"TOR","DEN",76,29,17,5,23,20,10,12,27,58,36,24,13,29,21,12,5,41,19,33,45,64,68,100,93,132,93,132
20081202,"UTA","SAC",57,33,13,3,29,24,25,7,38,62,27,17,5,35,25,15,9,26,20,24,39,38,64,66,99,94,99,94
20081202,"WAS","NJ",61,31,24,13,11,7,8,9,31,57,24,20,7,25,19,12,10,31,28,27,51,50,86,62,108,88,108,88
20081203,"CHI","MIL",73,31,8,4,20,16,16,12,28,71,36,12,3,21,16,15,12,31,20,19,42,54,72,76,90,97,90,97
20081203,"IND","BOS",69,33,22,7,13,9,10,9,22,58,32,22,8,32,26,13,14,40,27,28,51,57,73,88,96,114,96,114
20081203,"LAC","HOU",74,35,17,5,16,11,11,16,31,53,21,23,10,39,31,13,11,36,19,27,46,53,76,77,96,103,96,103
20081203,"LAL","PHI",61,37,13,6,27,22,16,9,32,71,37,15,5,20,13,12,12,25,31,25,61,51,85,69,114,102,114,102
20081203,"MEM","ATL",66,31,11,4,24,21,9,10,20,47,30,24,10,19,15,15,6,27,24,24,39,50,69,83,95,105,95,105
20081203,"MIA","UTA",66,32,15,4,21,17,18,14,31,58,25,15,4,32,27,17,11,27,19,24,47,45,74,65,93,89,93,89
20081203,"MIN","ORL",78,34,9,2,19,15,15,16,26,44,27,21,10,24,16,19,3,28,17,23,38,44,50,70,89,100,89,100
20081203,"NY","CLE",49,22,34,10,10,8,28,13,26,64,37,21,6,30,26,17,11,37,20,31,35,61,59,85,82,118,82,118
20081203,"OKC","CHA",55,29,11,7,28,18,19,5,23,63,32,13,4,33,27,13,11,24,21,24,45,49,72,78,97,103,97,103
20081203,"PHO","NO",59,30,19,7,13,10,13,10,20,54,25,19,8,35,30,16,17,29,21,35,50,51,69,82,91,104,91,104
20081203,"POR","WAS",63,31,14,6,23,18,12,12,26,58,32,15,5,17,13,12,9,25,19,26,45,43,77,72,98,92,98,92
20081204,"PHO","DAL",65,30,16,6,23,19,14,10,25,71,38,17,7,20,15,15,15,33,24,33,46,64,74,88,97,112,97,112
20081204,"SA","DEN",56,32,26,9,18,17,15,12,35,65,28,14,7,23,14,14,10,23,30,26,61,41,83,67,108,91,108,91
20081205,"CHA","MIL",51,26,19,10,20,14,16,7,20,56,29,17,6,30,25,16,14,27,24,29,56,54,74,76,96,101,96,101
20081205,"GS","HOU",64,38,19,7,23,15,15,8,25,63,28,21,13,40,36,16,16,28,32,30,57,62,84,88,112,131,112,131
20081205,"IND","CLE",60,25,12,4,15,11,17,9,26,52,31,22,7,19,14,11,9,34,20,21,38,52,54,70,73,97,73,97
20081205,"LAC","MEM",53,27,17,5,18,12,17,3,22,64,31,13,7,15,10,19,9,31,25,24,44,51,61,72,81,93,81,93
20081205,"LAL","WAS",54,27,20,10,31,22,15,11,27,71,33,15,6,25,20,17,16,31,35,24,58,53,87,72,106,104,106,104
20081205,"MIN","NJ",56,27,12,2,29,24,17,8,25,46,25,28,14,26,21,12,8,31,17,31,41,50,66,83,84,113,84,113
20081205,"NY","ATL",55,28,34,11,6,6,17,12,27,54,34,26,5,21,15,17,7,33,30,31,55,57,71,74,95,98,95,98
20081205,"OKC","ORL",74,33,9,3,21,14,17,14,32,57,25,27,13,16,9,17,13,32,18,23,39,45,66,70,89,98,89,98
20081205,"PHI","DET",63,31,11,3,29,25,11,12,28,63,34,12,2,21,17,10,11,27,19,25,38,48,58,67,96,91,96,91
20081205,"POR","BOS",57,27,11,2,24,18,16,9,22,60,31,13,3,29,22,17,17,26,21,24,36,49,51,74,78,93,78,93
20081205,"TOR","UTA",65,32,17,4,13,11,23,3,35,82,44,13,5,16,11,19,13,39,23,33,48,64,67,91,87,114,87,114
20081206,"ATL","DAL",53,26,22,8,29,22,19,10,29,68,37,16,3,21,17,17,14,34,23,21,43,41,59,74,98,100,98,100
20081206,"CLE","CHA",53,23,16,9,27,21,18,10,29,55,22,14,3,28,21,19,11,23,30,14,55,35,74,48,94,74,94,74
20081206,"DEN","SAC",68,37,12,5,37,29,17,10,35,83,26,16,3,29,24,17,26,27,37,18,60,39,89,62,118,85,118,85
20081206,"GS","SA",73,28,10,3,29,23,12,11,32,59,35,26,12,24,17,10,10,40,21,35,49,65,67,104,88,123,88,123
20081206,"LAC","MIN",69,32,12,6,30,25,18,19,35,67,27,10,3,34,21,13,13,25,29,15,55,41,79,56,107,84,107,84
20081206,"MEM","NO",59,30,14,3,27,18,12,8,24,53,27,20,11,20,19,14,6,35,16,37,39,58,61,90,87,106,87,106
20081206,"NJ","PHI",47,25,26,11,16,12,15,8,32,56,22,21,6,29,22,16,15,26,26,21,47,44,69,65,95,84,95,84
20081206,"OKC","MIA",68,30,13,5,30,24,14,8,31,73,36,12,5,28,18,14,13,37,27,36,54,59,70,85,99,105,99,105
20081206,"UTA","PHO",65,32,21,7,29,19,14,12,25,59,31,21,5,40,29,17,16,38,26,26,50,50,78,78,104,106,104,106
20081206,"WAS","CHI",58,35,25,10,13,10,16,9,29,62,32,20,11,30,20,9,8,25,25,24,52,57,74,88,110,117,110,117
20081207,"BOS","IND",59,29,25,13,33,25,17,8,36,60,36,23,6,32,27,20,5,34,32,22,55,57,78,81,105,105,122,117
20081207,"DET","NY",73,37,16,2,17,12,8,10,26,51,23,24,12,28,22,19,10,41,12,29,43,65,63,81,92,104,92,104
20081207,"MIL","LAL",76,31,16,4,26,18,19,21,21,56,29,14,5,41,32,25,14,35,16,24,31,43,54,74,92,105,92,105
20081207,"POR","TOR",58,24,24,12,17,14,14,18,30,60,30,17,8,13,13,8,4,27,20,31,48,50,78,75,98,97,98,97
20081208,"CHA","MIA",58,24,20,10,26,18,10,11,26,60,26,15,6,41,30,11,14,32,25,22,48,51,68,66,96,100,96,100
20081208,"GS","OKC",68,37,13,4,33,26,23,11,36,73,33,23,8,20,12,22,17,31,29,23,61,42,86,68,112,102,112,102
20081208,"HOU","MEM",51,26,21,9,25,18,17,6,27,60,32,16,7,32,24,9,10,27,19,32,47,56,75,83,97,109,97,109
20081208,"ORL","LAC",49,23,26,10,30,19,16,4,39,81,32,15,5,13,9,13,16,35,26,19,42,48,66,75,95,88,95,88
20081209,"ATL","HOU",66,26,21,8,11,8,9,10,30,64,29,17,6,22,16,16,15,42,16,27,38,46,62,60,84,92,84,92
20081209,"DET","WAS",57,30,15,7,14,13,12,4,30,63,34,14,4,31,27,7,10,29,29,14,46,43,68,74,94,107,94,107
20081209,"LAL","SAC",63,26,24,9,26,22,16,15,28,69,36,20,8,23,17,11,11,34,22,27,51,56,80,87,101,113,101,113
20081209,"MIL","PHO",80,38,14,6,24,16,14,16,22,61,36,14,8,38,29,17,11,30,35,36,64,74,90,96,110,125,110,125
20081209,"NY","CHI",67,34,28,6,16,14,14,14,35,70,37,19,5,21,16,16,10,39,22,28,48,50,77,78,100,105,100,105
20081209,"ORL","POR",50,25,27,14,24,17,7,5,24,58,35,19,5,28,23,12,11,33,29,25,49,48,81,80,109,108,109,108
20081209,"SA","DAL",75,39,25,10,29,25,7,8,34,69,39,24,9,28,21,13,9,39,17,22,47,45,81,79,107,107,133,126
20081209,"TOR","CLE",54,26,17,6,32,24,19,8,25,65,35,22,8,23,20,11,13,32,19,29,51,59,67,90,94,114,94,114
20081209,"UTA","MIN",57,28,12,4,37,31,21,9,31,66,30,16,3,43,27,16,19,24,32,24,46,47,75,71,99,96,99,96
20081210,"ATL","SA",58,30,19,6,14,11,10,4,23,59,25,20,10,22,15,17,15,37,17,25,35,43,55,62,89,95,89,95
20081210,"CHA","NO",70,28,12,6,21,15,13,13,25,62,28,20,12,15,13,16,14,34,21,29,40,59,57,88,89,105,89,105
20081210,"CLE","PHI",69,35,18,5,18,16,12,14,32,68,32,10,1,32,26,13,12,29,25,28,48,46,84,65,101,93,101,93
20081210,"IND","TOR",70,26,25,7,17,15,14,18,34,65,34,16,6,17,15,15,9,38,18,20,45,51,65,77,88,101,88,101
20081210,"MEM","OKC",67,32,12,6,33,26,8,12,24,65,33,7,4,30,24,16,7,30,23,29,48,55,76,83,108,102,108,102
20081210,"MIL","GS",72,31,14,6,21,16,15,11,34,68,37,20,6,33,27,10,10,36,22,30,50,55,81,82,96,119,96,119
20081210,"MIN","DEN",72,35,16,4,24,23,17,15,28,58,31,23,8,40,30,11,13,24,30,22,56,44,78,84,105,116,105,116
20081210,"NY","NJ",53,31,26,9,35,32,17,9,29,55,33,27,11,17,10,19,7,27,23,33,57,63,90,84,121,109,121,109
20081210,"PHO","LAL",55,34,32,10,18,12,15,10,30,58,32,24,8,35,27,15,12,31,25,29,48,53,81,82,110,115,110,115
20081211,"BOS","WAS",64,36,15,8,33,26,18,12,29,54,27,18,4,27,22,22,6,20,36,21,63,39,89,74,122,88,122,88
20081211,"CHA","DAL",68,36,10,2,19,12,11,11,33,60,28,20,8,16,15,8,9,29,26,26,54,53,74,74,90,95,90,95
20081211,"POR","UTA",50,28,27,6,19,14,14,13,30,62,32,10,3,30,24,11,10,28,27,29,46,57,66,78,88,97,88,97
20081212,"ATL","MIA",51,21,23,7,32,24,13,13,40,61,27,22,5,10,4,10,11,26,20,25,43,40,75,55,87,73,87,73
20081212,"CHI","MEM",57,26,24,10,17,14,16,11,31,69,35,16,5,24,18,11,11,29,30,22,54,52,74,83,96,103,96,103
20081212,"HOU","GS",71,34,17,7,32,30,16,13,39,85,39,22,4,25,18,10,23,27,31,29,61,50,92,75,119,108,119,108
20081212,"IND","DET",55,33,14,6,29,26,21,7,31,64,36,13,7,27,21,14,5,23,26,32,57,63,80,86,110,114,110,114
20081212,"LAC","POR",83,39,17,8,21,18,10,14,36,82,37,20,6,26,20,11,19,31,26,32,57,54,77,83,97,97,120,112
20081212,"NO","BOS",65,26,14,2,33,24,10,13,29,54,27,16,6,35,22,17,12,36,21,21,40,39,64,69,82,94,82,94
20081212,"ORL","PHO",56,26,30,13,22,21,11,9,30,68,34,19,10,19,15,13,11,33,33,28,61,60,77,87,112,113,112,113
20081212,"PHI","CLE",57,29,12,1,16,11,20,9,31,60,26,18,6,24,18,12,14,25,25,25,39,52,58,69,72,88,72,88
20081212,"SA","MIN",61,29,18,8,22,16,11,11,36,82,34,6,2,18,12,9,13,31,19,19,41,41,66,57,98,86,98,86
20081212,"SAC","LAL",60,31,19,6,32,23,17,8,31,69,35,15,7,35,21,11,10,36,27,33,52,52,72,84,103,112,103,112
20081212,"TOR","NJ",52,24,21,8,31,29,11,5,32,60,20,23,6,26,21,19,20,30,24,18,40,34,71,53,101,79,101,79
20081213,"CLE","ATL",60,29,22,5,23,19,7,13,21,42,24,21,6,39,31,15,11,29,24,31,38,47,66,68,92,97,92,97
20081213,"DET","CHA",56,25,19,9,22,13,17,9,26,67,31,13,2,22,18,19,13,36,24,13,51,33,78,56,90,86,90,86
20081213,"GS","DEN",79,33,18,7,24,18,14,9,31,68,41,26,9,23,14,17,12,42,22,36,51,65,74,99,105,123,105,123
20081213,"HOU","LAC",66,26,21,5,19,15,11,13,31,68,36,15,3,21,14,13,15,34,22,28,48,45,64,70,82,95,82,95
20081213,"IND","MIL",66,31,17,6,28,23,19,11,24,64,35,20,8,30,27,16,11,33,24,33,46,64,83,86,103,121,103,121
20081213,"NJ","CHI",70,30,23,6,28,26,9,13,30,77,37,15,6,22,21,10,12,37,31,22,60,50,80,75,104,113,104,113
20081213,"NY","SAC",60,30,27,13,21,15,15,9,43,75,33,23,3,19,15,13,14,34,43,21,69,45,93,71,114,90,114,90
20081213,"OKC","DAL",75,37,12,3,17,16,15,16,32,61,34,20,7,20,14,12,9,29,28,23,54,50,80,79,99,103,99,103
20081213,"ORL","UTA",48,22,27,14,23,17,18,11,22,59,25,18,8,29,20,22,17,29,25,26,46,56,80,68,103,94,103,94
20081213,"WAS","PHI",60,27,23,7,21,14,15,13,24,62,36,12,2,35,26,15,10,36,20,25,40,51,65,79,89,104,89,104
20081214,"MIA","MEM",62,24,26,8,18,14,11,17,30,60,26,13,8,31,26,8,8,30,22,25,46,46,66,81,86,102,86,102
20081214,"MIN","LAL",62,22,21,8,24,18,17,16,37,70,33,15,5,19,17,10,9,37,18,20,37,42,62,69,86,98,86,98
20081214,"NO","TOR",43,24,32,12,16,15,11,7,31,53,23,24,8,24,21,10,9,26,22,24,51,46,80,72,99,91,99,91
20081214,"OKC","SA",68,38,17,6,12,10,11,8,29,57,32,23,9,25,18,10,7,30,19,39,44,62,69,83,104,109,104,109
20081215,"CHA","ATL",64,26,16,5,16,12,6,4,29,57,32,20,3,17,10,10,11,36,27,23,48,42,68,68,79,83,79,83
20081215,"DEN","DAL",59,26,19,10,21,16,15,5,40,53,19,30,10,24,20,14,13,35,27,15,56,43,75,71,98,88,98,88
20081215,"IND","WAS",80,42,17,4,28,22,10,23,32,58,27,23,7,31,23,18,11,30,33,27,62,48,87,83,118,98,118,98
20081215,"MIL","MIA",61,28,19,8,21,18,10,12,33,50,23,20,8,19,13,14,6,29,27,18,56,36,77,65,98,83,98,83
20081215,"MIN","SAC",69,30,17,6,34,25,16,13,33,62,33,23,10,29,22,13,5,31,26,20,50,53,67,86,103,118,103,118
20081215,"NJ","TOR",63,24,21,8,28,22,14,18,36,49,19,21,9,28,22,12,7,31,20,28,46,46,63,70,94,87,94,87
20081215,"NY","PHO",60,35,37,5,23,18,13,11,38,65,30,22,9,33,24,13,13,39,21,32,51,62,81,91,103,111,103,111
20081215,"ORL","GS",74,35,20,10,13,9,13,14,37,73,33,18,5,23,17,16,16,32,21,20,46,40,77,67,109,98,109,98
20081215,"UTA","BOS",61,31,13,3,29,20,18,7,23,61,30,6,3,41,31,23,12,38,16,28,43,43,65,69,91,100,91,100
20081216,"CHI","CHA",76,36,15,5,19,14,10,11,35,68,30,13,6,43,32,12,11,32,25,16,45,42,63,67,94,94,101,110
20081216,"DEN","HOU",60,27,22,10,17,12,13,16,19,52,31,24,11,17,13,13,10,28,25,30,61,56,79,85,96,108,96,108
20081216,"LAC","OKC",66,33,19,6,18,14,15,12,31,70,34,9,2,24,14,21,14,31,28,16,50,48,70,65,98,88,98,88
20081216,"NO","MEM",42,16,20,10,38,29,16,4,27,53,29,16,4,19,14,19,7,30,26,11,49,42,61,60,91,84,91,84
20081216,"NY","LAL",50,24,31,13,28,27,14,8,30,72,39,23,6,25,20,11,15,34,37,26,65,50,88,84,114,116,114,116
20081216,"SAC","POR",64,19,12,5,29,24,17,9,29,72,32,15,4,38,33,12,19,40,27,28,42,54,60,81,77,109,77,109
20081217,"BOS","ATL",64,32,13,2,22,18,14,12,33,55,22,24,7,27,20,15,15,26,22,21,42,43,59,62,88,85,88,85
20081217,"CLE","MIN",58,36,17,4,14,9,10,7,37,57,28,14,1,15,11,13,7,29,24,21,44,38,63,56,93,70,93,70
20081217,"DAL","TOR",55,30,23,9,10,9,14,8,39,73,32,11,4,13,10,6,7,30,21,33,44,49,69,63,96,86,96,86
20081217,"GS","IND",72,33,28,12,23,18,16,13,36,89,41,17,6,29,27,12,20,37,29,40,62,68,93,95,120,127,120,127
20081217,"LAC","CHI",78,37,18,4,30,23,16,20,35,74,34,17,7,33,26,11,9,30,26,26,47,56,80,77,106,106,109,115
20081217,"MIL","PHI",59,30,15,2,28,22,16,10,31,70,32,8,4,27,17,17,15,30,26,24,53,46,73,67,88,93,88,93
20081217,"SA","NO",54,22,26,9,15,12,12,11,28,64,28,17,7,16,13,15,14,34,15,14,42,37,70,63,83,90,83,90
20081217,"UTA","NJ",69,31,9,4,35,29,15,16,37,63,31,22,4,22,18,14,11,25,7,27,31,39,63,69,103,92,103,92
20081217,"WAS","DET",65,22,13,4,27,18,14,13,30,61,32,12,3,21,15,13,8,33,21,23,34,44,58,61,74,88,74,88
20081218,"PHO","POR",54,29,18,12,29,25,16,7,25,64,34,23,11,30,23,6,15,20,28,31,66,59,93,98,119,124,119,124
20081218,"SA","ORL",60,22,20,8,13,10,15,7,32,60,32,25,6,10,8,13,6,38,13,19,29,44,52,65,78,90,78,90
20081219,"CHA","MEM",65,46,11,4,12,8,15,9,32,56,28,16,3,23,18,12,6,17,36,26,58,44,86,60,112,83,112,83
20081219,"CHI","BOS",63,32,22,11,14,11,21,14,17,60,38,24,12,17,14,14,13,22,21,31,55,57,82,98,108,126,108,126
20081219,"CLE","DEN",64,34,20,6,24,19,13,11,32,59,24,20,10,17,10,19,7,26,37,21,64,53,84,65,105,88,105,88
20081219,"DAL","NJ",56,24,21,8,29,25,14,7,29,65,30,26,14,20,19,11,14,34,30,33,51,64,77,90,97,121,97,121
20081219,"GS","ATL",67,35,24,6,16,11,15,15,27,63,37,22,7,26,20,16,15,34,21,31,54,52,81,79,99,115,99,115
20081219,"LAC","IND",78,38,17,3,42,32,18,12,36,79,39,18,4,26,19,26,13,42,18,25,48,49,70,69,97,97,117,109
20081219,"LAL","MIA",58,28,16,7,19,10,21,10,30,55,24,18,8,24,17,19,11,27,26,26,46,46,63,75,87,89,87,89
20081219,"MIL","NY",67,34,23,8,14,13,11,9,34,54,22,21,7,20,16,23,9,34,24,15,53,37,83,63,105,81,105,81
20081219,"PHI","WAS",52,27,21,9,34,28,13,6,28,55,29,27,10,23,15,16,14,29,27,28,56,57,84,86,109,103,109,103
20081219,"SAC","HOU",60,27,16,8,20,18,18,10,22,67,35,17,6,26,19,14,13,29,33,30,55,55,73,82,96,107,96,107
20081219,"TOR","OKC",71,30,17,2,23,17,11,15,33,68,33,13,3,27,16,18,15,39,17,26,36,46,59,68,83,91,83,91
20081219,"UTA","DET",81,40,14,4,39,28,16,17,33,71,36,19,7,22,21,20,10,37,19,29,43,48,69,70,98,98,120,114
20081220,"DEN","PHO",57,26,23,11,23,16,22,11,28,59,29,18,9,28,23,16,10,29,28,29,58,58,82,85,101,108,101,108
20081220,"GS","CHA",59,25,18,10,36,30,15,11,32,62,27,19,11,23,16,18,12,27,27,29,56,56,87,79,110,103,110,103
20081220,"HOU","MIN",51,27,23,12,21,19,13,5,36,76,35,13,5,27,17,10,12,28,30,32,60,51,82,71,109,102,109,102
20081220,"IND","PHI",67,30,16,6,18,17,14,12,27,72,35,8,0,27,24,16,13,32,16,29,44,48,69,73,95,94,95,94
20081220,"LAC","MIL",67,23,14,5,31,24,16,10,30,76,41,13,5,29,22,10,10,41,15,37,32,62,58,93,85,119,85,119
20081220,"LAL","ORL",66,29,21,7,25,24,11,10,30,42,23,30,12,39,24,15,11,29,24,23,58,49,84,85,103,106,103,106
