0,239.077030730611,304.551743032584,346.977810894185,210.749429375168,560.314256649822,213.768434320592,133.972229455181,300.566237692382,232.00575715489,204.963703009887,423.886102575378,388.853355877557,368.435580982825,331.77485126341,243.365869153436,592.340167613694,549.079613113177,574.727371825398,603.296461359958,408.659663024267,555.06473944588,135.901376884294,239.491069964924,479.291712726815,230.612211621481,341.898341172023,281.995695685771,398.589802559857,213.833179388552
239.077030730611,0,97.5140509663229,412.467037778659,180.934908636552,545.875774275767,194.588589695304,337.265582674324,472.553217734417,427.836945000177,257.406321835197,485.020649533569,405.361641048005,577.328506056412,394.118359828768,470.431645906045,795.088487354088,528.245043724542,725.256488985399,552.23417348524,645.272874646912,779.064706350431,361.549708286986,375.017794637013,427.124262934098,230.378052017306,577.370092536117,498.213244592483,635.610987293304,302.818403158374
304.551743032584,97.5140509663229,0,509.963854120328,166.562530689145,635.629012394971,178.765830850823,375.348212396684,563.450851197154,454.496083500029,251.263631939676,582.233578319371,500.930358637872,660.993997737757,491.618044270201,545.761062062053,881.726720924394,617.296253819745,820.633522169181,635.073503589534,695.666211563438,857.182774514207,436.501626693212,380.131520001436,512.993172720084,209.148649999754,626.807918171136,578.684976458693,686.909368762662,300.635473919259
346.977810894185,412.467037778659,509.963854120328,0,516.763144843604,236.440592569422,525.599462057722,463.603549984054,196.549041084345,548.804213790164,542.31842873809,78.1990520600802,82.6886481451193,333.141291197852,18.3619907248482,336.848853749976,484.533635437631,232.328761571045,339.984551248364,306.569771109805,592.305492515223,534.015940725274,304.097204088967,584.035359786727,218.106457633046,553.60789111656,548.510295444118,311.937762088832,580.614038888602,559.235934902273
210.749429375168,180.934908636552,166.562530689145,516.763144843604,0,693.01231671279,13.6889659021019,229.649954741781,508.929672986809,295.521846612161,84.7201172329719,594.658331873948,534.22305631165,577.242088209278,499.165366975202,446.341363855028,801.075141088557,677.524205248993,781.626392979091,713.040569607575,551.850345143175,754.08993529816,343.866438042394,213.829209075599,585.298695942539,49.4782830526481,483.320131958512,489.77329093304,544.251613749122,134.073045954889
560.314256649822,545.875774275767,635.629012394971,236.440592569422,693.01231671279,0,704.237016098579,686.888640205435,421.309432996359,777.20166484205,736.915468068852,188.802394004846,172.342226215913,547.368452618952,244.422508803822,571.691594753412,646.388099503405,20.8107874183213,444.706763559262,90.9572939945501,826.528001515228,727.590088976638,538.483993278329,799.625480777898,130.097157713201,736.859278097889,784.560872337373,542.215214254526,814.891238232424,762.671194953599
213.768434320592,194.588589695304,178.765830850823,525.599462057722,13.6889659021019,704.237016098579,0,224.395943778573,513.223019246468,286.849723319161,72.7261313532489,603.609392975204,544.543096697748,578.52977529988,508.111810455353,446.435159326348,802.175261209428,688.905223408506,786.484490276967,725.155339521942,545.642714002105,752.917088450013,345.353649672047,202.385468685253,597.345189933759,35.918494306963,477.304687691553,490.833788153361,538.246686863755,122.166016059796
133.972229455181,337.265582674324,375.348212396684,463.603549984054,229.649954741781,686.888640205435,224.395943778573,0,370.450110195764,98.5928716927346,172.697715409335,537.355168663625,514.567202614732,392.159068402833,450.276816118107,253.381192677838,608.634865927712,676.877558259338,638.365434030168,734.29832289343,322.91073997315,541.632385412,182.202418478996,129.006335949595,611.67486201522,219.935713259749,254.13515095586,305.991735784163,314.983207712907,148.425582087515
300.566237692382,472.553217734417,563.450851197154,196.549041084345,508.929672986809,421.309432996359,513.223019246468,370.450110195764,0,431.815368319835,502.763707037375,233.673364563161,278.965801151089,139.025922441788,198.363920916237,161.97852295354,328.077114779766,421.191663971164,274.396029516488,499.319855178783,409.153249599712,347.886101670478,188.330113576797,499.454063275754,414.058942506727,531.172474475192,375.241233107271,122.358548840919,397.72255034128,502.026408989584
232.00575715489,427.836945000177,454.496083500029,548.804213790164,295.521846612161,777.20166484205,286.849723319161,98.5928716927346,431.815368319835,0,220.163372660458,619.715312159741,605.042721435531,423.758775326772,536.768741196338,289.907832813831,625.423297702733,768.169318946144,686.969772972138,828.150845285549,271.545208344677,538.972204208779,250.987516291252,111.594141966052,707.030507290229,271.258250155696,207.878745900042,344.878970807207,266.43266249988,177.808193974405
204.963703009887,257.406321835197,251.263631939676,542.31842873809,84.7201172329719,736.915468068852,72.7261313532489,172.697715409335,502.763707037375,220.163372660458,0,620.40209687288,571.321561232147,551.452745319463,525.740507548347,414.827753983798,772.803902869928,722.920884067888,777.084428013163,765.350263718677,485.769866762204,712.915746591142,322.750736306096,129.816338337316,637.489643108576,51.0950444225497,418.470408296355,463.492967129362,479.142488286452,49.4410601972749
423.886102575378,485.020649533569,582.233578319371,78.1990520600802,594.658331873948,188.802394004846,603.609392975204,537.355168663625,233.673364563161,619.715312159741,620.40209687288,0,100.037519212317,358.790382878178,95.4998331947897,388.770319964369,476.115335375958,191.024977747496,301.876407885244,271.818350826108,641.608854325078,544.700996499466,371.23739956593,659.600598377727,215.117757168754,631.769944208641,603.230436795135,355.560551586779,630.065425893161,636.739261797172
388.853355877557,405.361641048005,500.930358637872,82.6886481451193,534.22305631165,172.342226215913,544.543096697748,514.567202614732,278.965801151089,605.042721435531,571.321561232147,100.037519212317,0,415.829243418219,81.9935503806667,413.928805743534,561.100174080035,163.355385432335,399.820618356075,230.596216434281,669.178912555936,615.732467344172,369.388431785892,628.33841109988,135.425530316001,575.523830673948,622.49405019269,392.4021385914,657.456890903134,594.322179739137
368.435580982825,577.328506056412,660.993997737757,333.141291197852,577.242088209278,547.368452618952,578.52977529988,392.159068402833,139.025922441788,423.758775326772,551.452745319463,358.790382878178,415.829243418219,0,336.445070518367,138.787543620211,223.946253602697,549.667036454562,273.862283125317,629.772000318084,315.230559251763,211.928006212619,233.394642219895,514.578650710434,551.245228238518,589.04368645243,301.913653079312,88.0372510260322,305.040278451673,538.333558501447
331.77485126341,394.118359828768,491.618044270201,18.3619907248482,499.165366975202,244.422508803822,508.111810455353,450.276816118107,198.363920916237,536.768741196338,525.740507548347,95.4998331947897,81.9935503806667,336.445070518367,0,332.542578925155,494.646787216281,238.87651008578,355.494258070494,310.729613019329,587.979498081976,539.973038520852,294.264450231241,569.594747337025,215.942367066253,536.371247283797,542.552846572826,310.422703706379,576.26567208165,543.391902277733
243.365869153436,470.431645906045,545.761062062053,336.848853749976,446.341363855028,571.691594753412,446.435159326348,253.381192677838,161.97852295354,289.907832813831,414.827753983798,388.770319964369,413.928805743534,138.787543620211,332.542578925155,0,357.976640591656,568.890414205226,397.3792508598,643.09145004927,255.49876367199,311.796684615075,109.3672161585,376.415751956821,543.141682555959,454.370895923058,214.644859130709,54.9763893745891,243.796480563076,399.94732263283
592.340167613694,795.088487354088,881.726720924394,484.533635437631,801.075141088557,646.388099503405,802.175261209428,608.634865927712,328.077114779766,625.423297702733,772.803902869928,476.115335375958,561.100174080035,223.946253602697,494.646787216281,357.976640591656,0,655.357444144656,223.788997838068,736.653603264045,440.69489901105,137.729240275683,457.297323920699,725.171106420916,690.214425780928,811.824459720377,459.370365222336,311.345422705578,434.585278107801,756.607436726219
549.079613113177,528.245043724542,617.296253819745,232.328761571045,677.524205248993,20.8107874183213,688.905223408506,676.877558259338,421.191663971164,768.169318946144,722.920884067888,191.024977747496,163.355385432335,549.667036454562,238.87651008578,568.890414205226,655.357444144656,0,456.984550552754,81.7681927456581,824.164709019006,733.389901310757,531.882848578141,788.064971631656,109.68967500917,721.821058642844,780.811568606773,541.164318780685,812.495039462665,749.567851080616
574.727371825398,725.256488985399,820.633522169181,339.984551248364,781.626392979091,444.706763559262,786.484490276967,638.365434030168,274.396029516488,686.969772972138,777.084428013163,301.876407885244,399.820618356075,273.862283125317,355.494258070494,397.3792508598,223.788997838068,456.984550552754,0,535.572115269964,580.813284552242,343.27063805741,458.773748478336,766.478963936709,512.906746412,805.313678408816,574.794260503306,342.589948665189,571.629174251675,774.979397913254
603.296461359958,552.23417348524,635.073503589534,306.569771109805,713.040569607575,90.9572939945501,725.155339521942,734.29832289343,499.319855178783,828.150845285549,765.350263718677,271.818350826108,230.596216434281,629.772000318084,310.729613019329,643.09145004927,736.653603264045,81.7681927456581,535.572115269964,0,898.586534604961,815.066570364576,599.013726033907,839.879639992772,127.964579069026,759.352123907114,852.960947255183,617.916018250057,886.88014192544,795.660984761952
408.659663024267,645.272874646912,695.666211563438,592.305492515223,551.850345143175,826.528001515228,545.642714002105,322.91073997315,409.153249599712,271.545208344677,485.769866762204,641.608854325078,669.178912555936,315.230559251763,587.979498081976,255.49876367199,440.69489901105,824.164709019006,580.813284552242,898.586534604961,0,320.041786329989,321.608502746826,382.306683400727,796.898233770834,536.19739282509,68.9113856994735,286.828327661176,11.7269096498095,447.538129060877
555.06473944588,779.064706350431,857.182774514207,534.015940725274,754.08993529816,727.590088976638,752.917088450013,541.632385412,347.886101670478,538.972204208779,712.915746591142,544.700996499466,615.732467344172,211.928006212619,539.973038520852,311.796684615075,137.729240275683,733.389901310757,343.27063805741,815.066570364576,320.041786329989,0,420.749576195227,645.898451640766,750.284205755531,756.805699730654,351.302245262096,281.277255677637,315.854370508843,689.179880162965
135.901376884294,361.549708286986,436.501626693212,304.097204088967,343.866438042394,538.483993278329,345.353649672047,182.202418478996,188.330113576797,250.987516291252,322.750736306096,371.23739956593,369.388431785892,233.394642219895,294.264450231241,109.3672161585,457.297323920699,531.882848578141,458.773748478336,599.013726033907,321.608502746826,420.749576195227,0,311.200937687217,486.854983837118,357.289716040925,263.931358739461,146.280708400235,310.235464649841,316.577313182723
239.491069964924,375.017794637013,380.131520001436,584.035359786727,213.829209075599,799.625480777898,202.385468685253,129.006335949595,499.454063275754,111.594141966052,129.816338337316,659.600598377727,628.33841109988,514.578650710434,569.594747337025,376.415751956821,725.171106420916,788.064971631656,766.478963936709,839.879639992772,382.306683400727,645.898451640766,311.200937687217,0,714.074198550476,178.097734218417,319.43064807432,430.446928505578,377.585797126427,80.7051538416023
479.291712726815,427.124262934098,512.993172720084,218.106457633046,585.298695942539,130.097157713201,597.345189933759,611.67486201522,414.058942506727,707.030507290229,637.489643108576,215.117757168754,135.425530316001,551.245228238518,215.942367066253,543.141682555959,690.214425780928,109.68967500917,512.906746412,127.964579069026,796.898233770834,750.284205755531,486.854983837118,714.074198550476,0,631.455796078717,746.778499434007,525.303117931974,785.177826183638,668.270872990371
230.612211621481,230.378052017306,209.148649999754,553.60789111656,49.4782830526481,736.859278097889,35.918494306963,219.935713259749,531.172474475192,271.258250155696,51.0950444225497,631.769944208641,575.523830673948,589.04368645243,536.371247283797,454.370895923058,811.824459720377,721.821058642844,805.313678408816,759.352123907114,536.19739282509,756.805699730654,357.289716040925,178.097734218417,631.455796078717,0,468.629966151945,501.032095004989,529.404790007526,97.6099813721285
341.898341172023,577.370092536117,626.807918171136,548.510295444118,483.320131958512,784.560872337373,477.304687691553,254.13515095586,375.241233107271,207.878745900042,418.470408296355,603.230436795135,622.49405019269,301.913653079312,542.552846572826,214.644859130709,459.370365222336,780.811568606773,574.794260503306,852.960947255183,68.9113856994735,351.302245262096,263.931358739461,319.43064807432,746.778499434007,468.629966151945,0,255.574827921975,60.9427328829939,381.526419082958
281.995695685771,498.213244592483,578.684976458693,311.937762088832,489.77329093304,542.215214254526,490.833788153361,305.991735784163,122.358548840919,344.878970807207,463.492967129362,355.560551586779,392.4021385914,88.0372510260322,310.422703706379,54.9763893745891,311.345422705578,541.164318780685,342.589948665189,617.916018250057,286.828327661176,281.277255677637,146.280708400235,430.446928505578,525.303117931974,501.032095004989,255.574827921975,0,275.424286707412,451.129623367784
398.589802559857,635.610987293304,686.909368762662,580.614038888602,544.251613749122,814.891238232424,538.246686863755,314.983207712907,397.72255034128,266.43266249988,479.142488286452,630.065425893161,657.456890903134,305.040278451673,576.26567208165,243.796480563076,434.585278107801,812.495039462665,571.629174251675,886.88014192544,11.7269096498095,315.854370508843,310.235464649841,377.585797126427,785.177826183638,529.404790007526,60.9427328829939,275.424286707412,0,441.589329747858
213.833179388552,302.818403158374,300.635473919259,559.235934902273,134.073045954889,762.671194953599,122.166016059796,148.425582087515,502.026408989584,177.808193974405,49.4410601972749,636.739261797172,594.322179739137,538.333558501447,543.391902277733,399.94732263283,756.607436726219,749.567851080616,774.979397913254,795.660984761952,447.538129060877,689.179880162965,316.577313182723,80.7051538416023,668.270872990371,97.6099813721285,381.526419082958,451.129623367784,441.589329747858,0
